Portfolio,Coin Name,Coin Symbol,Exchange,Pair,Type,Amount,Price,Price USD,Fee Percent,Fee Amount,Fee Currency,Date,Notes
Binance,Litecoin,LTC,Binance,BTT,Buy,0.0001413,,70.40490472,,,,"2/25/2024, 3:51:49 AM",
Binance,BIDR,BIDR,Binance,BTT,Sell,218.26,,0.0000633590763309814,,,,"2/25/2024, 3:51:21 AM",
Binance,BitTorrent,BTT,Binance,BIDR,Buy,12804.4,0.017045703039580144,0.00000108,,,,"2/25/2024, 3:51:21 AM",
Binance,Litecoin,LTC,Binance,BIDR,Sell,0.0002,1091300,69.417593,,,,"2/25/2024, 3:50:43 AM",
Binance,BIDR,BIDR,Binance,LTC,Buy,218.26,9.163383121048291e-7,0.00006361,,,,"2/25/2024, 3:50:43 AM",
Binance,BIDR,BIDR,Binance,LTC,Sell,273.34,9.026487158849786e-7,0.00006355089683751227,,,,"2/25/2024, 3:50:22 AM",
Binance,Litecoin,LTC,Binance,BIDR,Buy,0.00024673,1107850.6869857737,70.40490472,,,,"2/25/2024, 3:50:22 AM",
Binance,Bitcoin,BTC,Binance,BIDR,Sell,3.4e-7,803941176.4705882,51138.69823529411,,,,"2/25/2024, 3:49:47 AM",
Binance,BIDR,BIDR,Binance,BTC,Buy,273.34,1.2438721006804713e-9,0.00006361,,,,"2/25/2024, 3:49:47 AM",
Binance,BitTorrent,BTT,Binance,BTC,Sell,9300,2.043010752688172e-11,0.000001053554202268,,,,"2/25/2024, 3:48:27 AM",
Binance,Bitcoin,BTC,Binance,BTT,Buy,1.9e-7,,51568.70568996,,,,"2/25/2024, 3:48:27 AM",
Binance,Bitcoin,BTC,Binance,BTT,Sell,1.9e-7,,51384.6947368421,,,,"2/25/2024, 3:47:04 AM",
Binance,BitTorrent,BTT,Binance,BTC,Buy,9039.9,2.1017931614287768e-11,0.00000108,,,,"2/25/2024, 3:47:04 AM",
Binance,BNB,BNB,Binance,BTC,Sell,0.0000475,0.007157894736842104,369.12336704392413,,,,"2/25/2024, 3:46:20 AM",
Binance,Bitcoin,BTC,Binance,BNB,Buy,3.4e-7,139.7058823529412,51568.70568996,,,,"2/25/2024, 3:46:20 AM",
Binance,BitTorrent,BTT,Binance,BNB,Sell,9300,2.7913978494623655e-9,0.0000010654514275987527,,,,"2/25/2024, 3:45:42 AM",
Binance,BNB,BNB,Binance,BTT,Buy,0.00002596,,381.69099679,,,,"2/25/2024, 3:45:42 AM",
Binance,BNB,BNB,Binance,BTT,Sell,0.000026,,376.3633846153847,,,,"2/25/2024, 3:45:13 AM",
Binance,BitTorrent,BTT,Binance,BNB,Buy,9060.6,2.869567136834205e-9,0.00000108,,,,"2/25/2024, 3:45:13 AM",
Binance,BIDR,BIDR,Binance,,Dust Convert,148.86,,0.00006361,,,,"2/25/2024, 3:32:13 AM",
Binance,BNB,BNB,Binance,,Dust Convert,0.000025,,381.69099679,,5e-7,binance-coin,"2/25/2024, 3:32:13 AM",
Binance,BIDR,BIDR,Binance,BTT,Sell,160,,0.0000649226875,,,,"2/21/2024, 10:01:08 AM",
Binance,BitTorrent,BTT,Binance,BIDR,Buy,9443.3,0.016943229591350483,0.0000011,,,,"2/21/2024, 10:01:08 AM",
Binance,Terra Luna Classic,LUNC,Binance,BIDR,Sell,170.67465322,1.8389373821983617,0.00011728742623661151,,,,"2/21/2024, 9:59:44 AM",
Binance,BIDR,BIDR,Binance,LUNC,Buy,313.86,0.5437923061874722,0.00006378,,,,"2/21/2024, 9:59:44 AM",
Binance,Litecoin,LTC,Binance,LUNC,Sell,0.0003,568810.9076666668,70.72026015019668,,,,"2/21/2024, 9:56:31 AM",
Binance,Terra Luna Classic,LUNC,Binance,LTC,Buy,170.6432723,0.0000017580534875853992,0.00012433,,,,"2/21/2024, 9:56:31 AM",
Binance,Terra Luna Classic,LUNC,Binance,LTC,Sell,100,0.0000017199,0.000119793337309737,,,,"2/21/2024, 9:56:07 AM",
Binance,Litecoin,LTC,Binance,LUNC,Buy,0.00017199,581429.1528577242,69.65133863,,,,"2/21/2024, 9:56:07 AM",
Binance,Terra Luna Classic,LUNC,Binance,LTC,Sell,86,0.0000017265116279069767,0.00012025384604398139,,,,"2/21/2024, 9:55:50 AM",
Binance,Litecoin,LTC,Binance,LUNC,Buy,0.00014848,579202.5862068966,69.65133863,,,,"2/21/2024, 9:55:50 AM",
Binance,Litecoin,LTC,Binance,LUNC,Sell,0.0002,569709.7355999999,70.83201142714799,,,,"2/21/2024, 9:55:15 AM",
Binance,Terra Luna Classic,LUNC,Binance,LTC,Buy,113.94194712,0.0000017552798162152387,0.00012433,,,,"2/21/2024, 9:55:15 AM",
Binance,Terra Luna Classic,LUNC,Binance,LTC,Sell,83,0.0000017193975903614456,0.00011975834380587108,,,,"2/21/2024, 9:54:55 AM",
Binance,Litecoin,LTC,Binance,LUNC,Buy,0.00014271,581599.047018429,69.65133863,,,,"2/21/2024, 9:54:55 AM",
Binance,Bitcoin,BTC,Binance,LUNC,Sell,3.6e-7,427985933,53211.49104989,,,,"2/21/2024, 9:54:36 AM",
Binance,Terra Luna Classic,LUNC,Binance,BTC,Buy,154.07493588,2.3365253922960126e-9,0.00012433,,,,"2/21/2024, 9:54:36 AM",
Binance,Polygon,MATIC,Binance,BTC,Sell,0.01063293,0.00001786901634826901,0.9338432067264056,,,,"2/21/2024, 9:53:58 AM",
Binance,Bitcoin,BTC,Binance,MATIC,Buy,1.9e-7,55962.78947368421,52260.47077946,,,,"2/21/2024, 9:53:58 AM",
Binance,Litecoin,LTC,Binance,MATIC,Sell,0.00015,70.88620000000002,72.59141574361603,,,,"2/21/2024, 9:53:13 AM",
Binance,Polygon,MATIC,Binance,LTC,Buy,0.01063293,0.014107118169686057,1.02405568,,,,"2/21/2024, 9:53:13 AM",
Binance,Bitcoin,BTC,Binance,LTC,Sell,1.9e-7,745.4736842105264,51923.24001870106,,,,"2/21/2024, 9:50:16 AM",
Binance,Litecoin,LTC,Binance,BTC,Buy,0.00014164,0.001341428974865857,69.65133863,,,,"2/21/2024, 9:50:16 AM",
Binance,Bitcoin,BTC,Binance,LTC,Sell,1.9e-7,746.0526315789474,51963.564477907894,,,,"2/21/2024, 9:48:24 AM",
Binance,Litecoin,LTC,Binance,BTC,Buy,0.00014175,0.0013403880070546738,69.65133863,,,,"2/21/2024, 9:48:24 AM",
Binance,Tether,USDT,Binance,BTC,Sell,0.02866883,0.000019184598743652953,1.0025961620583401,,,,"2/21/2024, 9:45:34 AM",
Binance,Bitcoin,BTC,Binance,USDT,Buy,5.5e-7,52125.14545454545,52260.47077946,,,,"2/21/2024, 9:45:34 AM",
Binance,Terra Luna Classic,LUNC,Binance,USDT,Sell,130,0.00011851084615384616,0.0001186412199357,,,,"2/21/2024, 9:38:55 AM",
Binance,Tether,USDT,Binance,LUNC,Buy,0.01540641,8438.046241791566,1.0011001,,,,"2/21/2024, 9:38:55 AM",
Binance,Terra Luna Classic,LUNC,Binance,USDT,Sell,83,0.0001185833734939759,0.00011871382706315661,,,,"2/21/2024, 9:38:33 AM",
Binance,Tether,USDT,Binance,LUNC,Buy,0.00984242,8432.885408263415,1.0011001,,,,"2/21/2024, 9:38:33 AM",
Binance,JasmyCoin,JASMY,Binance,LUNC,Sell,2.25744295,94.80394528685652,0.01178697451751487,,,,"2/21/2024, 9:37:55 AM",
Binance,Terra Luna Classic,LUNC,Binance,JASMY,Buy,214.01449792,0.010548084227657545,0.00012433,,,,"2/21/2024, 9:37:55 AM",
Binance,Litecoin,LTC,Binance,JASMY,Sell,0.00038,5940.6393421052635,69.24444860993947,,,,"2/21/2024, 9:36:08 AM",
Binance,JasmyCoin,JASMY,Binance,LTC,Buy,2.25744295,0.00016833205020751465,0.01165606,,,,"2/21/2024, 9:36:08 AM",
Binance,Tether,USDT,Binance,LTC,Sell,0.01,0.014473999999999999,1.00813347533062,,,,"2/21/2024, 9:32:02 AM",
Binance,Litecoin,LTC,Binance,USDT,Buy,0.00014474,69.08940168578141,69.65133863,,,,"2/21/2024, 9:32:02 AM",
Binance,Shiba Inu,SHIB,Binance,LTC,Sell,1749.48,1.377266387726639e-7,0.0000095928447555265,,,,"2/21/2024, 9:31:08 AM",
Binance,Litecoin,LTC,Binance,SHIB,Buy,0.00024095,7260759.493670885,69.65133863,,,,"2/21/2024, 9:31:08 AM",
Binance,Automata,ATA,Binance,SHIB,Sell,0.12900763,13561.05836530754,0.13249154022905466,,,,"2/21/2024, 5:27:17 AM",
Binance,Shiba Inu,SHIB,Binance,ATA,Buy,1749.48,0.0000737405571941377,0.00000977,,,,"2/21/2024, 5:27:17 AM",
Binance,Automata,ATA,Binance,USDT,Sell,0.1,0.13419999999999999,0.13434763341999997,,,,"2/21/2024, 5:11:57 AM",
Binance,Tether,USDT,Binance,ATA,Buy,0.01342,7.45156482861401,1.0011001,,,,"2/21/2024, 5:11:57 AM",
Binance,Bitcoin,BTC,Binance,ATA,Sell,6e-7,381679.38333333336,54214.884646816674,,,,"2/21/2024, 4:54:16 AM",
Binance,Automata,ATA,Binance,BTC,Buy,0.22900763,0.0000026200000410466672,0.142043,,,,"2/21/2024, 4:54:16 AM",
Binance,Avalanche,AVAX,Binance,BTC,Sell,0.0004725,0.0007619047619047619,39.71561930493714,,,,"2/17/2024, 3:53:11 AM",
Binance,Bitcoin,BTC,Binance,AVAX,Buy,3.6e-7,1312.5,52126.75033773,,,,"2/17/2024, 3:53:11 AM",
Binance,Avalanche,AVAX,Binance,BTC,Sell,0.00025,0.00076,39.6163302566748,,,,"2/17/2024, 3:53:02 AM",
Binance,Bitcoin,BTC,Binance,AVAX,Buy,1.9e-7,1315.7894736842104,52126.75033773,,,,"2/17/2024, 3:53:02 AM",
Binance,Avalanche,AVAX,Binance,BTC,Sell,0.00025,0.00076,39.6163302566748,,,,"2/17/2024, 3:52:51 AM",
Binance,Bitcoin,BTC,Binance,AVAX,Buy,1.9e-7,1315.7894736842104,52126.75033773,,,,"2/17/2024, 3:52:51 AM",
Binance,Streamr,DATA,Binance,AVAX,Sell,0.29793949,0.0015926052635721435,0.06422977027986454,,,,"2/17/2024, 3:52:20 AM",
Binance,Avalanche,AVAX,Binance,DATA,Buy,0.0004745,627.901981032666,40.33,,,,"2/17/2024, 3:52:20 AM",
Binance,Streamr,DATA,Binance,AVAX,Sell,0.16,0.001590625,0.06414990625,,,,"2/17/2024, 3:52:04 AM",
Binance,Avalanche,AVAX,Binance,DATA,Buy,0.0002545,628.6836935166993,40.33,,,,"2/17/2024, 3:52:04 AM",
Binance,Litecoin,LTC,Binance,DATA,Sell,0.00014,1089.6680000000001,71.447351424,,,,"2/17/2024, 3:51:37 AM",
Binance,Streamr,DATA,Binance,LTC,Buy,0.15255352,0.000917710715557399,0.065568,,,,"2/17/2024, 3:51:37 AM",
Binance,Litecoin,LTC,Binance,DATA,Sell,0.00014,1090.4899285714287,71.50124363657143,,,,"2/17/2024, 3:51:30 AM",
Binance,Streamr,DATA,Binance,LTC,Buy,0.15266859,0.0009170190148477823,0.065568,,,,"2/17/2024, 3:51:30 AM",
Binance,Litecoin,LTC,Binance,DATA,Sell,0.00014,1090.8384285714287,71.52409408457144,,,,"2/17/2024, 3:51:23 AM",
Binance,Streamr,DATA,Binance,LTC,Buy,0.15271738,0.0009167260465049884,0.065568,,,,"2/17/2024, 3:51:23 AM",
Binance,Litecoin,LTC,Binance,AVAX,Sell,0.00014,1.7392857142857145,70.14539285714287,,,,"2/17/2024, 3:51:03 AM",
Binance,Avalanche,AVAX,Binance,LTC,Buy,0.0002435,0.5749486652977411,40.33,,,,"2/17/2024, 3:51:03 AM",
Binance,Terra Luna Classic,LUNC,Binance,LTC,Sell,95.76835169,0.000001767598554352857,0.00012474272566818573,,,,"2/17/2024, 3:49:42 AM",
Binance,Litecoin,LTC,Binance,LUNC,Buy,0.00016928,565739.317639414,70.5718645,,,,"2/17/2024, 3:49:42 AM",
Binance,Terra Luna Classic,LUNC,Binance,LTC,Sell,79,0.0000017677215189873418,0.00012475140351170887,,,,"2/17/2024, 3:49:28 AM",
Binance,Litecoin,LTC,Binance,LUNC,Buy,0.00013965,565699.9641962048,70.5718645,,,,"2/17/2024, 3:49:28 AM",
Binance,Terra Luna Classic,LUNC,Binance,LTC,Sell,80,0.00000176825,0.000124788699402125,,,,"2/17/2024, 3:49:14 AM",
Binance,Litecoin,LTC,Binance,LUNC,Buy,0.00014146,565530.8921249823,70.5718645,,,,"2/17/2024, 3:49:14 AM",
Binance,Terra Luna Classic,LUNC,Binance,LTC,Sell,79,0.0000017677215189873418,0.00012475140351170887,,,,"2/17/2024, 3:49:02 AM",
Binance,Litecoin,LTC,Binance,LUNC,Buy,0.00013965,565699.9641962048,70.5718645,,,,"2/17/2024, 3:49:02 AM",
Binance,Dock,DOCK,Binance,LUNC,Sell,1.17483774,284.0974036891256,0.03593832156667439,,,,"2/17/2024, 3:47:46 AM",
Binance,Terra Luna Classic,LUNC,Binance,DOCK,Buy,333.76835169,0.003519919531169855,0.0001265,,,,"2/17/2024, 3:47:46 AM",
Binance,TRON,TRX,Binance,DOCK,Sell,0.32131561,3.656335713039277,0.14503806253055682,,,,"2/17/2024, 3:46:37 AM",
Binance,Dock,DOCK,Binance,TRX,Buy,1.17483774,0.27349786192602216,0.0396676,,,,"2/17/2024, 3:46:37 AM",
Binance,Dock,DOCK,Binance,TRX,Sell,0.91796401,0.26899269177230595,0.03574759547819636,,,,"2/17/2024, 3:46:11 AM",
Binance,TRON,TRX,Binance,DOCK,Buy,0.24692561,3.7175731184788816,0.1328943,,,,"2/17/2024, 3:46:11 AM",
Binance,BNB,BNB,Binance,DOCK,Sell,0.00006172,9932.098023331173,393.9824915502916,,,,"2/17/2024, 3:45:46 AM",
Binance,Dock,DOCK,Binance,BNB,Buy,0.61300909,0.00010068366196657866,0.0396676,,,,"2/17/2024, 3:45:46 AM",
Binance,Ethereum,ETH,Binance,DOCK,Sell,0.00000395,77203.77721518987,3062.4885530612655,,,,"2/17/2024, 3:44:29 AM",
Binance,Dock,DOCK,Binance,ETH,Buy,0.30495492,0.000012952734128703351,0.0396676,,,,"2/17/2024, 3:44:29 AM",
Binance,VeThor,VTHO,Binance,BNB,Sell,2.61171923,0.000012654499618628607,0.004224236727449834,,,,"2/15/2024, 10:34:34 AM",
Binance,BNB,BNB,Binance,VTHO,Buy,0.00003305,79023.27473524962,333.81301946,,,,"2/15/2024, 10:34:34 AM",
Binance,Terra Luna Classic,LUNC,Binance,ETH,Sell,92.83152228,4.255020173089421e-8,0.0001181147421434755,,,,"2/15/2024, 5:34:01 AM",
Binance,Ethereum,ETH,Binance,LUNC,Buy,0.00000395,23501651.21012658,2775.89147263,,,,"2/15/2024, 5:34:01 AM",
Binance,Terra Luna Classic,LUNC,Binance,BNB,Sell,82,3.4963414634146343e-7,0.00011671243009656343,,,,"2/15/2024, 5:33:15 AM",
Binance,BNB,BNB,Binance,LUNC,Buy,0.00002867,2860132.5427275896,333.81301946,,,,"2/15/2024, 5:33:15 AM",
Binance,Terra Luna Classic,LUNC,Binance,TRX,Sell,82,0.0009071534146341463,0.00011758303029361464,,,,"2/15/2024, 5:33:00 AM",
Binance,TRON,TRX,Binance,LUNC,Buy,0.07438658,1102.349375384646,0.12961758,,,,"2/15/2024, 5:33:00 AM",
Binance,Terra Luna Classic,LUNC,Binance,VTHO,Sell,82,0.03185023451219512,0.00011820609384745487,,,,"2/15/2024, 5:32:38 AM",
Binance,VeThor,VTHO,Binance,LUNC,Buy,2.61171923,31.396943077989288,0.00371131,,,,"2/15/2024, 5:32:38 AM",
Binance,TROY,TROY,Binance,LUNC,Sell,12.34097768,20.332270118812822,0.0023142189849232756,,,,"2/14/2024, 4:27:25 AM",
Binance,Terra Luna Classic,LUNC,Binance,TROY,Buy,250.92009172,0.04918289960523055,0.00011382,,,,"2/14/2024, 4:27:25 AM",
Binance,TROY,TROY,Binance,LUNC,Sell,4.3,20.332328274418604,0.0023142256041943257,,,,"2/14/2024, 4:27:18 AM",
Binance,Terra Luna Classic,LUNC,Binance,TROY,Buy,87.42901158,0.049182758929687535,0.00011382,,,,"2/14/2024, 4:27:18 AM",
Binance,Ethereum Name Service,ENS,Binance,TROY,Sell,0.00131071,9709.181573345744,22.536758084418675,,,,"2/14/2024, 4:26:41 AM",
Binance,TROY,TROY,Binance,ENS,Buy,12.72592138,0.00010299529290349898,0.00232118,,,,"2/14/2024, 4:26:41 AM",
Binance,Terra Luna Classic,LUNC,Binance,ENS,Sell,110,0.0000049610000000000004,0.00011038225,,,,"2/14/2024, 4:25:36 AM",
Binance,Ethereum Name Service,ENS,Binance,LUNC,Buy,0.00054571,201572.26365652084,22.25,,,,"2/14/2024, 4:25:36 AM",
Binance,Terra Luna Classic,LUNC,Binance,ENS,Sell,88,0.000004961022727272727,0.00011038275568181817,,,,"2/14/2024, 4:25:27 AM",
Binance,Ethereum Name Service,ENS,Binance,LUNC,Buy,0.00043657,201571.34022035412,22.25,,,,"2/14/2024, 4:25:27 AM",
Binance,Ethereum Name Service,ENS,Binance,LUNC,Sell,0.001,198480.84790999998,22.591090109116198,,,,"2/14/2024, 4:21:01 AM",
Binance,Terra Luna Classic,LUNC,Binance,ENS,Buy,198.48084791,0.0000050382694881142605,0.00011382,,,,"2/14/2024, 4:21:01 AM",
Binance,Avalanche,AVAX,Binance,ENS,Sell,0.00076426,1.7381911914793395,38.674754010415306,,,,"2/14/2024, 4:20:24 AM",
Binance,Ethereum Name Service,ENS,Binance,AVAX,Buy,0.00132843,0.5753107051180717,22.25,,,,"2/14/2024, 4:20:24 AM",
Binance,Streamr,DATA,Binance,AVAX,Sell,0.38356007,0.0014431377072175423,0.05745131212433036,,,,"2/14/2024, 4:19:54 AM",
Binance,Avalanche,AVAX,Binance,DATA,Buy,0.00055353,692.9345654255415,39.81,,,,"2/14/2024, 4:19:54 AM",
Binance,Avalanche,AVAX,Binance,DATA,Sell,0.00026,682.9709615384616,40.15322877076923,,,,"2/14/2024, 4:19:30 AM",
Binance,Streamr,DATA,Binance,AVAX,Buy,0.17757245,0.0014641910949587055,0.058792,,,,"2/14/2024, 4:19:30 AM",
Binance,Avalanche,AVAX,Binance,DATA,Sell,0.00025,682.7991599999999,40.143128214719994,,,,"2/14/2024, 4:19:17 AM",
Binance,Streamr,DATA,Binance,AVAX,Buy,0.17069979,0.0014645595053163218,0.058792,,,,"2/14/2024, 4:19:17 AM",
Binance,Ethereum,ETH,Binance,AVAX,Sell,0.00001089,66.18273645546373,2634.734738292011,,,,"2/14/2024, 4:18:27 AM",
Binance,Avalanche,AVAX,Binance,ETH,Buy,0.00072073,0.01510968046286404,39.81,,,,"2/14/2024, 4:18:27 AM",
Binance,Streamr,DATA,Binance,ETH,Sell,0.5,0.00002174,0.0574141253472854,,,,"2/14/2024, 4:17:06 AM",
Binance,Ethereum,ETH,Binance,DATA,Buy,0.00001087,45998.16007359706,2640.94412821,,,,"2/14/2024, 4:17:06 AM",
Binance,Ethereum,ETH,Binance,DATA,Sell,0.00001,45320.257,2664.468549544,,,,"2/14/2024, 4:16:28 AM",
Binance,Streamr,DATA,Binance,ETH,Buy,0.45320257,0.000022065188200499394,0.058792,,,,"2/14/2024, 4:16:28 AM",
Binance,TRON,TRX,Binance,ETH,Sell,0.20990332,0.00004773626258031555,0.1260688023641751,,,,"2/14/2024, 4:16:07 AM",
Binance,Ethereum,ETH,Binance,TRX,Buy,0.00001002,20948.43512974052,2640.94412821,,,,"2/14/2024, 4:16:07 AM",
Binance,TROY,TROY,Binance,TRX,Sell,10,0.018094357999999998,0.0022963330796068196,,,,"2/14/2024, 4:15:33 AM",
Binance,TRON,TRX,Binance,TROY,Buy,0.18094358,55.265845850955316,0.12690879,,,,"2/14/2024, 4:15:33 AM",
Binance,Avalanche,AVAX,Binance,TROY,Sell,0.00081961,16977.655592293897,39.408194607720745,,,,"2/14/2024, 4:14:09 AM",
Binance,TROY,TROY,Binance,AVAX,Buy,13.9150563,0.00005890094745789853,0.00232118,,,,"2/14/2024, 4:14:09 AM",
Binance,Bitcoin,BTC,Binance,AVAX,Sell,2.6e-7,1245.1923076923076,49571.105769230766,,,,"2/14/2024, 4:13:28 AM",
Binance,Avalanche,AVAX,Binance,BTC,Buy,0.00032375,0.0008030888030888031,39.81,,,,"2/14/2024, 4:13:28 AM",
Binance,Bitcoin,BTC,Binance,AVAX,Sell,2e-7,1250,49762.5,,,,"2/14/2024, 4:13:19 AM",
Binance,Avalanche,AVAX,Binance,BTC,Buy,0.00025,0.0008,39.81,,,,"2/14/2024, 4:13:19 AM",
Binance,1000SATS (Ordinals),1000SATS,Binance,BTC,Sell,27.87,8.970218873340509e-9,0.00044585069659006094,,,,"2/14/2024, 4:12:55 AM",
Binance,Bitcoin,BTC,Binance,1000SATS,Buy,2.5e-7,111480000.00000001,49703.43565586,,,,"2/14/2024, 4:12:55 AM",
Binance,Streamr,DATA,Binance,BTC,Sell,0.17,0.0000011176470588235294,0.055550898674196464,,,,"2/14/2024, 4:12:20 AM",
Binance,Bitcoin,BTC,Binance,DATA,Buy,1.9e-7,894736.8421052631,49703.43565586,,,,"2/14/2024, 4:12:20 AM",
Binance,TRON,TRX,Binance,1000SATS,Sell,0.1,278.7,0.126900471,,,,"2/14/2024, 4:11:05 AM",
Binance,1000SATS (Ordinals),1000SATS,Binance,TRX,Buy,27.87,0.003588087549336204,0.00045533,,,,"2/14/2024, 4:11:05 AM",
Binance,BitTorrent,BTT,Binance,TRX,Sell,17151.5,0.000007518860741043057,9.542095188242777e-7,,,,"2/14/2024, 4:10:44 AM",
Binance,TRON,TRX,Binance,BTT,Buy,0.12895974,,0.12690879,,,,"2/14/2024, 4:10:44 AM",
Binance,TRON,TRX,Binance,BTT,Sell,0.13154484,,0.12777749397087715,,,,"2/14/2024, 4:08:17 AM",
Binance,BitTorrent,BTT,Binance,TRX,Buy,17151.5,0.000007669582252281141,9.8e-7,,,,"2/14/2024, 4:08:17 AM",
Binance,TRON,TRX,Binance,DATA,Sell,0.1,2.1947986999999998,0.12903660517039997,,,,"2/14/2024, 4:07:35 AM",
Binance,Streamr,DATA,Binance,TRX,Buy,0.21947987,0.4556226500407532,0.058792,,,,"2/14/2024, 4:07:35 AM",
Binance,Streamr,DATA,Binance,AVAX,Sell,0.17,0.0014462352941176468,0.057574627058823526,,,,"2/14/2024, 4:07:03 AM",
Binance,Avalanche,AVAX,Binance,DATA,Buy,0.00024586,691.4504189376069,39.81,,,,"2/14/2024, 4:07:03 AM",
Binance,Bitcoin,BTC,Binance,TRX,Sell,2e-7,385924.85000000003,48977.2557444315,,,,"2/14/2024, 4:05:36 AM",
Binance,TRON,TRX,Binance,BTC,Buy,0.07718497,0.000002591178049301567,0.12690879,,,,"2/14/2024, 4:05:36 AM",
Binance,Bitcoin,BTC,Binance,TRX,Sell,2e-7,385924.9,48977.262089871,,,,"2/14/2024, 4:05:30 AM",
Binance,TRON,TRX,Binance,BTC,Buy,0.07718498,0.0000025911777135914266,0.12690879,,,,"2/14/2024, 4:05:30 AM",
Binance,Bitcoin,BTC,Binance,TRX,Sell,2e-7,385874.45,48970.8595414155,,,,"2/14/2024, 4:05:17 AM",
Binance,TRON,TRX,Binance,BTC,Buy,0.07717489,0.0000025915164893659065,0.12690879,,,,"2/14/2024, 4:05:17 AM",
Binance,Bitcoin,BTC,Binance,DATA,Sell,2e-7,854120.95,50215.478892399995,,,,"2/14/2024, 4:04:35 AM",
Binance,Streamr,DATA,Binance,BTC,Buy,0.17082419,0.00000117079437051626,0.058792,,,,"2/14/2024, 4:04:35 AM",
Binance,Litecoin,LTC,Binance,BTC,Sell,0.00058962,0.0013907262304535123,69.12387171026288,,,,"2/14/2024, 4:04:14 AM",
Binance,Bitcoin,BTC,Binance,LTC,Buy,8.2e-7,719.048780487805,49703.43565586,,,,"2/14/2024, 4:04:14 AM",
Binance,Blur,BLUR,Binance,,Dust Convert,0.01535097,,0.623435,,,,"2/9/2024, 4:23:42 AM",
Binance,BNB,BNB,Binance,,Dust Convert,0.00003076,,319.19517497,,6.1e-7,binance-coin,"2/9/2024, 4:23:42 AM",
Binance,Bonk,BONK,Binance,,Dust Convert,0.89,,0.00001039,,,,"2/8/2024, 1:37:14 AM",
Binance,BNB,BNB,Binance,,Dust Convert,3e-8,,307.30426791,,,,"2/8/2024, 1:37:14 AM",
Binance,Bonk,BONK,Binance,ETH,Sell,1000,4.16e-9,0.000009868163180179199,,,,"2/7/2024, 1:04:51 AM",
Binance,Ethereum,ETH,Binance,BONK,Buy,0.00000416,240384615.3846154,2372.15461062,,,,"2/7/2024, 1:04:51 AM",
Binance,COTI,COTI,Binance,BONK,Sell,0.14,6922.357142857142,0.06887745357142856,,,,"2/7/2024, 1:03:53 AM",
Binance,Bonk,BONK,Binance,COTI,Buy,969.13,0.00014445946364264857,0.00000995,,,,"2/7/2024, 1:03:53 AM",
Binance,Avalanche,AVAX,Binance,LUNC,Sell,0.0009,318065.6177,33.285566892305,,,,"2/7/2024, 12:59:37 AM",
Binance,Terra Luna Classic,LUNC,Binance,AVAX,Buy,286.25905593,0.0000031440053383676373,0.00010465,,,,"2/7/2024, 12:59:37 AM",
Binance,Avalanche,AVAX,Binance,LUNC,Sell,0.001,317949.07103,33.273370283289495,,,,"2/7/2024, 12:59:24 AM",
Binance,Terra Luna Classic,LUNC,Binance,AVAX,Buy,317.94907103,0.000003145157797632456,0.00010465,,,,"2/7/2024, 12:59:24 AM",
Binance,Litecoin,LTC,Binance,AVAX,Sell,0.001,1.9824899999999999,67.7416833,,,,"2/7/2024, 12:58:09 AM",
Binance,Avalanche,AVAX,Binance,LTC,Buy,0.00198249,0.5044161635115436,34.17,,,,"2/7/2024, 12:58:09 AM",
Binance,Litecoin,LTC,Binance,BTC,Sell,0.001,0.00157,67.6571989273392,,,,"2/7/2024, 12:56:50 AM",
Binance,Bitcoin,BTC,Binance,LTC,Buy,0.00000157,636.9426751592357,43093.75727856,,,,"2/7/2024, 12:56:50 AM",
Binance,Ethereum,ETH,Binance,LTC,Sell,0.0000281,34.6491103202847,2366.071489770278,,,,"2/7/2024, 12:55:55 AM",
Binance,Litecoin,LTC,Binance,ETH,Buy,0.00097364,0.028860769894416827,68.28664482,,,,"2/7/2024, 12:55:55 AM",
Binance,Ethereum,ETH,Binance,LTC,Sell,0.000033,34.654242424242426,2366.4219439304184,,,,"2/7/2024, 12:55:36 AM",
Binance,Litecoin,LTC,Binance,ETH,Buy,0.00114359,0.028856495772086148,68.28664482,,,,"2/7/2024, 12:55:36 AM",
Binance,Bitcoin,BTC,Binance,ETH,Sell,0.00000339,18.023598820058993,42754.76304096813,,,,"2/7/2024, 12:54:52 AM",
Binance,Ethereum,ETH,Binance,BTC,Buy,0.0000611,0.055482815057283155,2372.15461062,,,,"2/7/2024, 12:54:52 AM",
Binance,Acala,ACA,Binance,BTC,Sell,1,0.00000224,0.0965300163039744,,,,"2/7/2024, 12:53:51 AM",
Binance,Bitcoin,BTC,Binance,ACA,Buy,0.00000224,446428.5714285714,43093.75727856,,,,"2/7/2024, 12:53:51 AM",
Binance,Tether,USDT,Binance,BTC,Sell,0.01,0.000023,0.99115641740688,,,,"2/7/2024, 12:53:13 AM",
Binance,Bitcoin,BTC,Binance,USDT,Buy,2.3e-7,43478.260869565216,43093.75727856,,,,"2/7/2024, 12:53:13 AM",
Binance,Tether,USDT,Binance,BTC,Sell,0.01,0.000023,0.99115641740688,,,,"2/7/2024, 12:53:06 AM",
Binance,Bitcoin,BTC,Binance,USDT,Buy,2.3e-7,43478.260869565216,43093.75727856,,,,"2/7/2024, 12:53:06 AM",
Binance,Tether,USDT,Binance,BTC,Sell,0.01,0.000023,0.99115641740688,,,,"2/7/2024, 12:53:01 AM",
